Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,28.09.24
Время,19:30:43
Длительность архива (сек),25200.00
Время предыстории (сек),25200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Расчетная степень сжатия Км,"
-24220.88,,3.9771,6.9669,,21.3634,72.9204,,26.9188,24.9385,,,,
-24219.88,,3.9771,6.9669,,21.3634,72.9204,,28.9081,22.9492,,,,
-24218.88,,3.9771,6.9680,,21.3634,72.9204,,28.9081,22.9492,,,,
-24217.88,,3.9771,6.9690,,21.3634,72.9204,,25.9151,20.9509,,,,
-24216.88,,3.9771,6.9680,,21.3634,72.9204,,25.9151,20.9509,,,,
-24215.88,,3.9771,6.9680,,21.3634,72.9204,,29.9117,23.9439,,,,
-24214.88,,3.9771,6.9669,,21.3634,72.9204,,29.9117,23.9439,,,,
-24213.88,,3.9771,6.9680,,21.3634,72.9204,,28.9081,23.9439,,,,
-24212.88,,3.9771,6.9680,,21.3634,72.9204,,28.9081,23.9439,,,,
-24211.88,,3.9771,6.9680,,21.3634,72.9204,,27.9134,20.9509,,,,
-24210.88,,3.9771,6.9680,,21.3634,72.9204,,27.9134,20.9509,,,,
-24209.88,,3.9771,6.9680,,21.3634,72.9204,,26.9188,21.9455,,,,
-24208.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,21.9455,,,,
-24207.88,,3.9771,6.9690,,21.3634,72.9204,,28.9081,23.9439,,,,
-24206.88,,3.9771,6.9680,,21.3634,72.9204,,28.9081,23.9439,,,,
-24205.88,,3.9771,6.9690,,21.3634,72.9204,,28.9081,24.9385,,,,
-24204.88,,3.9771,6.9680,,21.3634,72.9204,,28.9081,24.9385,,,,
-24203.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,21.9455,,,,
-24202.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,21.9455,,,,
-24201.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,20.9509,,,,
-24200.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,20.9509,,,,
-24199.88,,3.9771,6.9690,,21.3634,72.9204,,30.9064,27.9405,,,,
-24198.88,,3.9771,6.9701,,21.3634,72.9204,,30.9064,27.9405,,,,
-24197.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,20.9509,,,,
-24196.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,20.9509,,,,
-24195.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,22.9402,,,,
-24194.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,22.9402,,,,
-24193.88,,3.9771,6.9701,,21.3634,72.9204,,26.9188,21.9455,,,,
-24192.88,,3.9771,6.9690,,21.3634,72.9204,,26.9188,21.9455,,,,
-24191.88,,3.9771,6.9701,,21.3634,72.9204,,26.9188,23.9439,,,,
-24190.88,,3.9771,6.9701,,21.3634,72.9204,,26.9188,23.9439,,,,
-24189.88,,3.9771,6.9680,,21.3634,72.9204,,27.9134,22.9492,,,,
-24188.88,,3.9771,6.9690,,21.3634,72.9204,,27.9134,22.9492,,,,
-24187.88,,3.9771,6.9701,,21.3634,72.9204,,25.9151,24.9385,,,,
-24186.88,,3.9771,6.9690,,21.3634,72.9204,,25.9151,24.9385,,,,
-24185.88,,3.9771,6.9680,,21.3634,72.9204,,27.9134,21.9455,,,,
-24184.88,,3.9771,6.9701,,21.3634,72.9204,,27.9134,21.9455,,,,
-24183.88,,3.9771,6.9701,,21.3634,72.9204,,26.9188,22.9492,,,,
-24182.88,,3.9771,6.9716,,21.3634,72.9204,,26.9188,22.9492,,,,
-24181.88,,3.9771,6.9705,,21.3634,72.9204,,27.9134,22.9492,,,,
-24180.88,,3.9771,6.9705,,21.3634,72.9204,,27.9134,22.9492,,,,
-24179.88,,3.9771,6.9705,,21.3634,72.9204,,25.9151,21.9455,,,,
-24178.88,,3.9771,6.9690,,21.3634,72.9204,,25.9151,21.9455,,,,
-24177.88,,3.9775,6.9705,,21.3634,72.9204,,25.9151,23.9439,,,,
-24176.88,,3.9775,,,21.3634,72.9204,,25.9151,23.9439,,,,
-24175.88,,3.9775,,,21.3634,72.9204,,26.9188,22.9492,,,,
-24174.88,,3.9775,,,21.3634,72.9204,,26.9188,22.9492,,,,
-24173.88,,3.9775,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24172.88,,3.9775,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24171.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24170.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24169.88,,3.9771,,,21.3634,72.9204,,29.9117,24.9385,,,,
-24168.88,,3.9771,,,21.3634,72.9204,,29.9117,24.9385,,,,
-24167.88,,3.9771,,,21.3634,72.9204,,29.9117,25.9512,,,,
-24166.88,,3.9771,,,21.3634,72.9204,,29.9117,25.9512,,,,
-24165.88,,3.9771,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24164.88,,3.9771,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24163.88,,3.9771,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24162.88,,3.9771,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24161.88,,3.9771,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24160.88,,3.9771,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24159.88,,3.9771,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24158.88,,3.9771,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24157.88,,3.9771,,,21.3634,72.9204,,27.9134,26.9459,,,,
-24156.88,,3.9771,,,21.3634,72.9204,,27.9134,26.9459,,,,
-24155.88,,3.9771,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24154.88,,3.9771,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24153.88,,3.9771,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24152.88,,3.9771,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24151.88,,3.9775,,,21.3634,72.9204,,30.9064,25.9512,,,,
-24150.88,,3.9775,,,21.3634,72.9204,,30.9064,25.9512,,,,
-24149.88,,3.9775,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24148.88,,3.9775,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24147.88,,3.9775,,,21.3634,72.9204,,28.9081,22.9492,,,,
-24146.88,,3.9775,,,21.3634,72.9204,,28.9081,22.9492,,,,
-24145.88,,3.9775,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24144.88,,3.9775,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24143.88,,3.9775,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24142.88,,3.9775,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24141.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24140.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24139.88,,3.9775,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24138.88,,3.9771,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24137.88,,3.9771,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24136.88,,3.9771,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24135.88,,3.9771,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24134.88,,3.9761,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24133.88,,3.9771,,,21.3634,72.9204,,25.9151,21.9455,,,,
-24132.88,,3.9761,,,21.3634,72.9204,,25.9151,21.9455,,,,
-24131.88,,3.9761,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24130.88,,3.9761,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24129.88,,3.9761,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24128.88,,3.9761,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24127.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24126.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24125.88,,3.9761,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24124.88,,3.9761,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24123.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24122.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24121.88,,3.9761,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24120.88,,3.9761,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24119.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24118.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24117.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24116.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24115.88,,3.9750,,,21.3634,72.9204,,26.9188,24.9385,,,,
-24114.88,,3.9750,,,21.3634,72.9204,,26.9188,24.9385,,,,
-24113.88,,3.9750,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24112.88,,3.9750,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24111.88,,3.9750,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24110.88,,3.9750,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24109.88,,3.9750,,,21.3634,72.9204,,29.9117,22.9402,,,,
-24108.88,,3.9750,,,21.3634,72.9204,,29.9117,22.9402,,,,
-24107.88,,3.9750,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24106.88,,3.9750,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24105.88,,3.9750,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24104.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24103.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24102.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24101.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24100.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24099.88,,3.9761,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24098.88,,3.9761,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24097.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24096.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24095.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24094.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24093.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24092.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24091.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24090.88,,3.9761,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24089.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24088.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24087.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24086.88,,3.9761,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24085.88,,3.9761,,,21.3634,72.9204,,31.9010,26.9459,,,,
-24084.88,,3.9771,,,21.3634,72.9204,,31.9010,26.9459,,,,
-24083.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24082.88,,3.9761,,,21.3634,72.9204,,28.9081,25.9512,,,,
-24081.88,,3.9761,,,21.3634,72.9204,,27.9225,19.9472,,,,
-24080.88,,3.9761,,,21.3634,72.9204,,27.9225,19.9472,,,,
-24079.88,,3.9761,,,21.3634,72.9204,,29.9117,26.9459,,,,
-24078.88,,3.9771,,,21.3634,72.9204,,29.9117,26.9459,,,,
-24077.88,,3.9771,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24076.88,,3.9761,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24075.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24074.88,,3.9761,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24073.88,,3.9771,,,21.3634,72.9204,,28.9081,21.9455,,,,
-24072.88,,3.9761,,,21.3634,72.9204,,28.9081,21.9455,,,,
-24071.88,,3.9771,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24070.88,,3.9761,,,21.3634,72.9204,,28.9081,24.9385,,,,
-24069.88,,3.9771,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24068.88,,3.9771,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24067.88,,3.9771,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24066.88,,3.9771,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24065.88,,3.9771,,,21.3634,72.9204,,30.9064,25.9512,,,,
-24064.88,,3.9771,,,21.3634,72.9204,,30.9064,25.9512,,,,
-24063.88,,3.9771,,,21.3634,72.9204,,27.9134,27.9405,,,,
-24062.88,,3.9771,,,21.3634,72.9204,,27.9134,27.9405,,,,
-24061.88,,3.9771,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24060.88,,3.9761,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24059.88,,3.9771,,,21.3634,72.9204,,27.9134,25.9512,,,,
-24058.88,,3.9771,,,21.3634,72.9204,,27.9134,25.9512,,,,
-24057.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24056.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24055.88,,3.9771,,,21.3634,72.9204,,29.9117,24.9385,,,,
-24054.88,,3.9771,,,21.3634,72.9204,,29.9117,24.9385,,,,
-24053.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24052.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24051.88,,3.9771,,,21.3634,72.9204,,27.9134,27.9405,,,,
-24050.88,,3.9771,,,21.3634,72.9204,,27.9134,27.9405,,,,
-24049.88,,3.9771,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24048.88,,3.9771,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24047.88,,3.9771,,,21.3634,72.9204,,25.9151,21.9455,,,,
-24046.88,,3.9771,,,21.3634,72.9204,,25.9151,21.9455,,,,
-24045.88,,3.9771,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24044.88,,3.9771,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24043.88,,3.9771,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24042.88,,3.9771,,,21.3634,72.9204,,27.9134,24.9385,,,,
-24041.88,,3.9771,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24040.88,,3.9771,,,21.3634,72.9204,,26.9188,23.9439,,,,
-24039.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24038.88,,3.9771,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24037.88,,3.9771,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24036.88,,3.9771,,,21.3634,72.9204,,29.9117,23.9439,,,,
-24035.88,,3.9771,,,21.3634,72.9204,,24.9204,23.9439,,,,
-24034.88,,3.9771,,,21.3634,72.9204,,24.9204,23.9439,,,,
-24033.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24032.88,,3.9775,,,21.3634,72.9204,,28.9081,23.9439,,,,
-24031.88,,3.9775,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24030.88,,3.9775,,,21.3634,72.9204,,26.9188,21.9455,,,,
-24029.88,,3.9775,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24028.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24027.88,,3.9775,,,21.3634,72.9204,,26.9188,25.9512,,,,
-24026.88,,3.9786,,,21.3634,72.9204,,26.9188,25.9512,,,,
-24025.88,,3.9786,,,21.3634,72.9204,,29.9117,27.9405,,,,
-24024.88,,3.9775,,,21.3634,72.9204,,29.9117,27.9405,,,,
-24023.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24022.88,,3.9775,,,21.3634,72.9204,,27.9134,22.9492,,,,
-24021.88,,3.9786,,,21.3634,72.9204,,25.9151,23.9439,,,,
-24020.88,,3.9786,,,21.3634,72.9204,,25.9151,23.9439,,,,
-24019.88,,3.9786,,,21.3634,72.9204,,26.9188,24.9385,,,,
-24018.88,,3.9775,,,21.3634,72.9204,,26.9188,24.9385,,,,
-24017.88,,3.9775,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24016.88,,3.9775,,,21.3634,72.9204,,26.9188,20.9509,,,,
-24015.88,,3.9786,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24014.88,,3.9786,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24013.88,,3.9786,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24012.88,,3.9786,,,21.3634,72.9204,,27.9134,20.9509,,,,
-24011.88,,3.9786,,,21.3634,72.9204,,29.9117,25.9512,,,,
-24010.88,,3.9786,,,21.3634,72.9204,,29.9117,25.9512,,,,
-24009.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24008.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24007.88,,3.9786,,,21.3634,72.9204,,29.9117,27.9405,,,,
-24006.88,,3.9786,,,21.3634,72.9204,,29.9117,27.9405,,,,
-24005.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24004.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-24003.88,,3.9786,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24002.88,,3.9786,,,21.3634,72.9204,,27.9134,21.9455,,,,
-24001.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-24000.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23999.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23998.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23997.88,,3.9786,,,21.3634,72.9204,,27.9134,24.9385,,,,
-23996.88,,3.9786,,,21.3634,72.9204,,27.9134,24.9385,,,,
-23995.88,,3.9786,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23994.88,,3.9786,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23993.88,,3.9786,,,21.3634,72.9204,,28.9081,24.9385,,,,
-23992.88,,3.9786,,,21.3634,72.9204,,28.9081,24.9385,,,,
-23991.88,,3.9786,,,21.3634,72.9204,,25.9151,24.9385,,,,
-23990.88,,3.9786,,,21.3634,72.9204,,25.9151,24.9385,,,,
-23989.88,,3.9786,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23988.88,,3.9786,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23987.88,,3.9786,,,21.3634,72.9204,,28.9081,25.9512,,,,
-23986.88,,3.9786,,,21.3634,72.9204,,28.9081,25.9512,,,,
-23985.88,,3.9786,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23984.88,,3.9786,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23983.88,,3.9786,,,21.3634,72.9204,,28.9081,25.9512,,,,
-23982.88,,3.9786,,,21.3634,72.9204,,28.9081,25.9512,,,,
-23981.88,,3.9786,,,21.3634,72.9204,,29.9117,23.9439,,,,
-23980.88,,3.9786,,,21.3634,72.9204,,29.9117,23.9439,,,,
-23979.88,,3.9786,,,21.3634,72.9204,,26.9188,21.9455,,,,
-23978.88,,3.9786,,,21.3634,72.9204,,26.9188,21.9455,,,,
-23977.88,,3.9786,,,21.3634,72.9204,,26.9188,20.9418,,,,
-23976.88,,3.9786,,,21.3634,72.9204,,26.9188,20.9418,,,,
-23975.88,,3.9786,,,21.3634,72.9204,,26.9188,22.9492,,,,
-23974.88,,3.9786,,,21.3634,72.9204,,26.9188,22.9492,,,,
-23973.88,,3.9797,,,21.3634,72.9204,,28.9081,26.9459,,,,
-23972.88,,3.9786,,,21.3634,72.9204,,28.9081,26.9459,,,,
-23971.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23970.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23969.88,,3.9786,,,21.3634,72.9204,,25.9151,20.9509,,,,
-23968.88,,3.9786,,,21.3634,72.9204,,25.9151,20.9509,,,,
-23967.88,,3.9786,,,21.3634,72.9204,,27.9134,25.9512,,,,
-23966.88,,3.9786,,,21.3634,72.9204,,27.9134,25.9512,,,,
-23965.88,,3.9786,,,21.3634,72.9204,,27.9134,21.9455,,,,
-23964.88,,3.9797,,,21.3634,72.9204,,27.9134,21.9455,,,,
-23963.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23962.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23961.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23960.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23959.88,,3.9786,,,21.3634,72.9204,,26.9188,22.9492,,,,
-23958.88,,3.9797,,,21.3634,72.9204,,26.9188,22.9492,,,,
-23957.88,,3.9786,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23956.88,,3.9786,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23955.88,,3.9797,,,21.3634,72.9204,,25.9151,23.9439,,,,
-23954.88,,3.9797,,,21.3634,72.9204,,25.9151,23.9439,,,,
-23953.88,,3.9797,,,21.3634,72.9204,,26.9188,20.9509,,,,
-23952.88,,3.9797,,,21.3634,72.9204,,26.9188,20.9509,,,,
-23951.88,,3.9797,,,21.3634,72.9204,,29.9117,22.9492,,,,
-23950.88,,3.9786,,,21.3634,72.9204,,29.9117,22.9492,,,,
-23949.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23948.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23947.88,,3.9797,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23946.88,,3.9797,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23945.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23944.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23943.88,,3.9797,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23942.88,,3.9797,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23941.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23940.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23939.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23938.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23937.88,,3.9797,,,21.3634,72.9204,,27.9134,25.9512,,,,
-23936.88,,3.9797,,,21.3634,72.9204,,27.9134,25.9512,,,,
-23935.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23934.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23933.88,,3.9797,,,21.3634,72.9204,,27.9134,26.9459,,,,
-23932.88,,3.9797,,,21.3634,72.9204,,27.9134,26.9459,,,,
-23931.88,,3.9797,,,21.3634,72.9204,,30.9064,23.9439,,,,
-23930.88,,3.9797,,,21.3634,72.9204,,30.9064,23.9439,,,,
-23929.88,,3.9797,,,21.3634,72.9204,,30.9064,25.9512,,,,
-23928.88,,3.9797,,,21.3634,72.9204,,30.9064,25.9512,,,,
-23927.88,,3.9797,,,21.3634,72.9204,,26.9188,19.9472,,,,
-23926.88,,3.9797,,,21.3634,72.9204,,26.9188,19.9472,,,,
-23925.88,,3.9797,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23924.88,,3.9797,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23923.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23922.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23921.88,,3.9797,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23920.88,,3.9797,,,21.3634,72.9204,,26.9188,24.9385,,,,
-23919.88,,3.9797,,,21.3634,72.9204,,26.9188,21.9455,,,,
-23918.88,,3.9797,,,21.3634,72.9204,,26.9188,21.9455,,,,
-23917.88,,3.9786,,,21.3634,72.9204,,26.9188,25.9512,,,,
-23916.88,,3.9797,,,21.3634,72.9204,,26.9188,25.9512,,,,
-23915.88,,3.9797,,,21.3634,72.9204,,27.9134,24.9385,,,,
-23914.88,,3.9797,,,21.3634,72.9204,,27.9134,24.9385,,,,
-23913.88,,3.9797,,,21.3634,72.9204,,25.9151,25.9512,,,,
-23912.88,,3.9797,,,21.3634,72.9204,,25.9151,25.9512,,,,
-23911.88,,3.9786,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23910.88,,3.9797,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23909.88,,3.9797,,,21.3634,72.9204,,32.9138,24.9385,,,,
-23908.88,,3.9797,,,21.3634,72.9204,,32.9138,24.9385,,,,
-23907.88,,3.9797,,,21.3634,72.9204,,28.9081,26.9459,,,,
-23906.88,,3.9797,,,21.3634,72.9204,,28.9081,26.9459,,,,
-23905.88,,3.9786,,,21.3634,72.9204,,25.9151,20.9509,,,,
-23904.88,,3.9797,,,21.3634,72.9204,,25.9151,20.9509,,,,
-23903.88,,3.9797,,,21.3634,72.9204,,28.9081,24.9385,,,,
-23902.88,,3.9797,,,21.3634,72.9204,,28.9081,24.9385,,,,
-23901.88,,3.9797,,,21.3634,72.9204,,26.9188,20.9509,,,,
-23900.88,,3.9786,,,21.3634,72.9204,,26.9188,20.9509,,,,
-23899.88,,3.9797,,,21.3634,72.9204,,25.9151,23.9439,,,,
-23898.88,,3.9797,,,21.3634,72.9204,,25.9151,23.9439,,,,
-23897.88,,3.9786,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23896.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23895.88,,3.9786,,,21.3634,72.9204,,28.9081,23.9439,,,,
-23894.88,,3.9797,,,21.3634,72.9204,,28.9081,23.9439,,,,
-23893.88,,3.9797,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23892.88,,3.9797,,,21.3634,72.9204,,27.9134,22.9492,,,,
-23891.88,,3.9797,,,21.3634,72.9204,,28.9081,21.9455,,,,
-23890.88,,3.9797,,,21.3634,72.9204,,28.9081,21.9455,,,,
-23889.88,,3.9797,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23888.88,,3.9786,,,21.3634,72.9204,,27.9134,23.9439,,,,
-23887.88,,3.9786,,,21.3634,72.9204,,29.9027,23.9439,,,,
-23886.88,,3.9786,,,21.3634,72.9204,,29.9027,23.9439,,,,
-23885.88,,3.9786,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23884.88,,3.9797,,,21.3634,72.9204,,26.9188,23.9439,,,,
-23883.88,,3.9797,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23882.88,,3.9786,,,21.3634,72.9204,,28.9081,22.9492,,,,
-23881.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23880.88,,3.9786,,,21.3634,72.9204,,25.9151,22.9492,,,,
-23879.88,,3.9797,,,21.3634,72.9204,,26.9188,25.9512,,,,
-23878.88,,3.9786,,,21.3634,72.9204,,26.9188,25.9512,,,,
