Система автоматизации,AS
Абонент,ГПА-32
Ретросистема,Текущий
Дата,14.11.22
Время,14:50:15
Длительность архива (сек),1200.00
Время предыстории (сек),1200.00
Шаг дискретизации (сек),1.00

Время,"Частота вращения ротора СТ (1), об/мин","Давление газа на входе Км, Р Гвх.Км, МПа","Давление газа на выходе Км, Рг.вых.Км, МПа","Положение крана  № 6р (АПРК), %","Температура газа на входе Км, ТГ.вх.Км, °С","Температура газа на выходе Км, ТГ.вых.Км, °С","Виброперемещение ротора Км в передней опоре, гор. сост. (размах), мкм","Виброперемещение ротора Км в передней опоре, верт. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре гор. сост. (размах), мкм","Виброперемещение ротора Км в задней опоре верт. сост. (размах), мкм","Осевой сдвиг ротора К, мм","Перепад давления  на конфузоре,  DРКонф, кПа","Помпажный запас, %","Расчетная степень сжатия Км,","Частота вращения ротора СТ (2), об/мин"
-332.92,,3.2755,6.2066,66.0156,24.4526,68.9858,23.9710,23.9258,15.9596,13.9703,0.4722,51.0822,35.7608,1.8682,7987.6284
-331.92,,3.2755,6.2066,65.9939,24.4526,68.9858,23.9710,19.9201,12.9575,11.9810,0.4722,51.1169,35.7641,1.8682,7987.0381
-330.92,,3.2755,6.2055,65.9903,24.4526,69.0629,21.9546,19.9201,12.9575,11.9810,0.4712,51.1574,35.7915,1.8680,7987.0381
-329.92,,3.2755,6.2041,65.9216,24.4526,69.0629,21.9546,22.9221,15.9596,13.9703,0.4722,51.1921,35.8138,1.8675,7987.3989
-328.92,,3.2755,6.2030,65.8926,24.4526,69.0629,24.9656,22.9221,15.9596,13.9703,0.4712,51.2326,35.8246,1.8672,7987.5347
-327.92,,3.2755,6.2030,65.8818,24.4526,69.0629,24.9656,23.9258,14.9468,12.9847,0.4722,51.2153,35.8140,1.8672,7988.6143
-326.92,,3.2755,6.2019,65.9107,24.4526,69.1405,18.9616,23.9258,14.9468,12.9847,0.4722,51.2558,35.8478,1.8669,7988.4868
-325.92,,3.2755,6.2019,65.8890,24.4526,69.1405,18.9616,21.9274,12.9575,12.9847,0.4722,51.2326,35.8145,1.8668,7987.9932
-324.92,,3.2755,6.2019,65.8384,24.4526,69.1405,25.9603,21.9274,12.9575,12.9847,0.4722,51.3484,35.9005,1.8668,7987.3989
-323.92,,3.2755,6.2019,65.8203,24.4526,69.1405,25.9603,23.9258,17.9579,14.9740,0.4732,51.3137,35.8995,1.8668,7987.3989
-322.92,,3.2755,6.2004,65.8022,24.4526,69.2179,22.9673,23.9258,17.9579,14.9740,0.4722,51.3079,35.8701,1.8664,7987.6284
-321.92,,3.2755,6.2004,65.8746,24.4526,69.2179,22.9673,20.9328,13.9522,13.9703,0.4722,51.3484,35.8989,1.8664,7988.8472
-320.92,,3.2755,6.2004,65.8637,24.4526,69.2179,18.9616,20.9328,13.9522,13.9703,0.4722,51.3310,35.8719,1.8664,7988.4868
-319.92,,3.2755,6.2004,65.8493,24.4526,69.2179,18.9616,24.9204,17.9579,13.9703,0.4722,51.3889,35.9403,1.8664,7986.8999
-318.92,,3.2755,6.2004,65.8131,24.4526,69.2955,23.9710,24.9204,17.9579,13.9703,0.4722,51.3715,35.9336,1.8664,7987.2646
-317.92,,3.2755,6.2004,65.8673,24.4526,69.2955,23.9710,21.9274,14.9468,12.9756,0.4722,51.4815,35.9532,1.8664,7987.6284
-316.92,,3.2755,6.2004,65.8854,24.4526,69.2955,21.9546,21.9274,14.9468,12.9756,0.4722,51.4294,35.9829,1.8664,7986.8999
-315.92,,3.2755,6.2015,65.9758,24.4526,69.3730,21.9546,19.9201,14.9468,12.9756,0.4722,51.2905,35.8894,1.8667,7987.8945
-314.92,,3.2755,6.2030,66.0518,24.4526,69.3730,22.9673,19.9201,14.9468,12.9756,0.4722,51.4641,35.9948,1.8669,7985.2285
-313.92,,3.2755,6.2077,66.1024,24.4526,69.3730,22.9673,23.9258,14.9468,12.9756,0.4722,51.1169,35.8129,1.8682,7986.1714
-312.92,,3.2755,6.2124,66.1965,24.4526,69.3730,22.9673,23.9258,14.9468,12.9756,0.4722,50.9664,35.6979,1.8697,7987.7627
-311.92,,3.2755,6.2196,66.3628,24.4526,69.4505,22.9673,20.9328,13.9522,12.9756,0.4732,50.6829,35.4917,1.8717,7989.5718
-310.92,,3.2755,6.2283,66.5039,24.4526,69.4505,21.9546,20.9328,13.9522,12.9756,0.4739,50.6250,35.4315,1.8741,7989.4468
-309.92,,3.2755,6.2391,66.6667,24.4526,69.4505,21.9546,22.9311,15.9596,12.9756,0.4752,50.3646,35.3087,1.8774,7988.8472
-308.92,,3.2755,6.2558,67.1115,24.4526,69.4505,18.9616,22.9311,15.9596,12.9756,0.4762,49.9826,35.0837,1.8819,7988.8472
-307.92,,3.2755,6.2826,67.2924,24.4526,69.5280,18.9616,19.9201,14.9468,11.9810,0.4782,49.2477,34.6215,1.8892,7989.0835
-306.92,,3.2755,6.3079,67.3575,24.4526,69.5280,21.9546,19.9201,14.9468,11.9810,0.4782,48.6400,34.1602,1.8970,7989.8120
-305.92,,3.2755,6.3263,67.2852,24.4526,69.5280,21.9546,21.9274,14.9468,11.9810,0.4802,48.2465,33.8687,1.9030,7990.7764
-304.92,,3.2755,6.3397,67.3141,24.4526,69.6055,19.9653,21.9274,14.9468,11.9810,0.4802,47.8993,33.6051,1.9072,7991.7451
-303.92,,3.2755,6.3480,67.3032,24.4526,69.6055,19.9653,20.9328,12.9575,11.9810,0.4802,47.7257,33.4808,1.9099,7991.7451
-302.92,,3.2755,6.3542,67.2598,24.4526,69.6055,18.9616,20.9328,12.9575,11.9810,0.4812,47.4653,33.3086,1.9117,7992.8325
-301.92,,3.2755,6.3578,67.2996,24.4526,69.6055,18.9616,25.9241,18.9525,13.9703,0.4812,47.4248,33.2282,1.9128,7993.8193
-300.92,,3.2755,6.3589,67.3141,24.4526,69.6830,28.9623,25.9241,18.9525,13.9703,0.4834,47.4074,33.1865,1.9133,7995.4639
-299.92,,3.2755,6.3603,67.2671,24.4526,69.6830,28.9623,22.9221,13.9522,14.9740,0.4822,47.4595,33.2123,1.9138,7995.7349
-298.92,,3.2755,6.3625,67.2635,24.4526,69.6830,18.9616,22.9221,13.9522,14.9740,0.4831,47.5405,33.2952,1.9144,7994.0210
-297.92,,3.2755,6.3650,67.2562,24.4526,69.6830,18.9616,20.9328,13.9522,12.9756,0.4822,47.5000,33.2851,1.9149,7994.1836
-296.92,,3.2755,6.3650,67.2418,24.4526,69.7605,21.9546,20.9328,13.9522,12.9756,0.4842,47.3843,33.1758,1.9152,7995.3711
-295.92,,3.2755,6.3650,67.2960,24.4526,69.7605,21.9546,20.9328,13.9522,11.9810,0.4842,47.4016,33.1839,1.9152,7995.3711
-294.92,,3.2755,6.3650,67.2779,24.4526,69.7605,19.9653,20.9328,13.9522,11.9810,0.4822,47.4248,33.2103,1.9152,7994.2842
-293.92,,3.2755,6.3650,67.2309,24.4526,69.7605,19.9653,23.9258,16.9542,13.9703,0.4822,47.3669,33.1405,1.9152,7995.3711
-292.92,,3.2755,6.3650,67.2418,24.4526,69.8380,25.9603,23.9258,16.9542,13.9703,0.4831,47.5000,33.2661,1.9152,7994.2842
-291.92,,3.2755,6.3661,67.2490,24.4526,69.8380,25.9603,21.9365,14.9468,13.9703,0.4831,47.4653,33.2627,1.9155,7993.1958
-290.92,,3.2755,6.3661,67.2562,24.4526,69.8380,22.9673,21.9365,14.9468,13.9703,0.4831,47.3843,33.2044,1.9155,7993.1958
-289.92,,3.2755,6.3650,67.2598,24.4526,69.9155,22.9673,23.9258,15.9596,13.9703,0.4812,47.3669,33.1883,1.9152,7992.8325
-288.92,,3.2755,6.3650,67.2200,24.4526,69.9155,20.9599,23.9258,15.9596,13.9703,0.4812,47.4248,33.2327,1.9152,7991.9980
-287.92,,3.2755,6.3661,67.2490,24.4526,69.9155,20.9599,20.9328,13.9522,11.9810,0.4812,47.3843,33.2391,1.9154,7992.1079
-286.92,,3.2755,6.3650,67.2490,24.4526,69.9930,20.9599,20.9328,13.9522,11.9810,0.4802,47.3090,33.1498,1.9153,7992.8325
-285.92,,3.2755,6.3650,67.2635,24.4526,69.9930,20.9599,22.9311,14.9468,12.9756,0.4792,47.2512,33.1183,1.9152,7993.1958
-284.92,,3.2755,6.3650,67.2200,24.4526,69.9930,20.9599,22.9311,14.9468,12.9756,0.4792,47.1759,33.0408,1.9152,7995.3711
-283.92,,3.2755,6.3639,67.2200,24.4526,69.9930,20.9599,20.9328,13.9522,11.9810,0.4782,47.2280,33.0735,1.9150,7993.5562
-282.92,,3.2755,6.3628,67.1730,24.4526,70.0689,18.9616,20.9328,13.9522,11.9810,0.4782,47.3090,33.1425,1.9146,7993.1958
-281.92,,3.2755,6.3614,67.2128,24.4526,70.0689,18.9616,19.9201,13.9522,10.9682,0.4762,47.3669,33.1775,1.9142,7993.6587
-280.92,,3.2755,6.3592,67.1296,24.4526,70.0689,18.9616,19.9201,13.9522,10.9682,0.4763,47.3669,33.1810,1.9136,7993.4551
-279.92,,3.2755,6.3567,67.1007,24.4526,70.1446,18.9616,20.9328,12.9575,11.9810,0.4740,47.4595,33.2519,1.9128,7992.4717
-278.92,,3.2755,6.3531,67.0392,24.4526,70.1446,16.9633,20.9328,12.9575,11.9810,0.4752,47.4595,33.2714,1.9118,7992.1079
-277.92,,3.2755,6.3484,67.0211,24.4526,70.1446,16.9633,22.9311,13.9522,11.9810,0.4752,47.5752,33.3428,1.9105,7991.0205
-276.92,,3.2755,6.3448,66.9850,24.4526,70.2203,20.9599,22.9311,13.9522,11.9810,0.4722,47.7141,33.4515,1.9093,7990.2954
-275.92,,3.2755,6.3397,66.9199,24.4526,70.2203,20.9599,22.9311,13.9522,11.9810,0.4752,47.8646,33.5632,1.9078,7990.2954
-274.92,,3.2755,6.3339,66.9488,24.4526,70.2203,18.9616,22.9311,13.9522,11.9810,0.4742,47.8646,33.5716,1.9062,7988.8472
-273.92,,3.2769,6.3288,66.8692,24.4526,70.2203,18.9616,27.9134,17.9579,14.9740,0.4782,47.9456,33.5659,1.9040,7992.8325
-272.92,,3.2769,6.3252,66.9162,24.4526,70.2960,28.9623,27.9134,17.9579,14.9740,0.4782,48.2407,33.7649,1.9026,7992.8325
-271.92,,3.2769,6.3241,66.8981,24.4526,70.2960,28.9623,26.9188,14.9468,14.9740,0.4772,48.3970,33.9173,1.9022,7991.0205
-270.92,,3.2769,6.3241,66.8801,24.4526,70.2960,20.9599,26.9188,14.9468,14.9740,0.4782,48.3796,33.8825,1.9022,7992.8325
-269.92,,3.2769,6.3231,66.9126,24.4526,70.3717,20.9599,20.9328,13.9522,11.9810,0.4782,48.3218,33.8367,1.9019,7992.4717
-268.92,,3.2769,6.3231,66.9343,24.4526,70.3717,19.9653,20.9328,13.9522,11.9810,0.4792,48.3623,33.8898,1.9019,7992.1079
-267.92,,3.2769,6.3231,67.0464,24.4526,70.3717,19.9653,22.9221,14.9468,12.9756,0.4792,48.3044,33.8338,1.9019,7993.5562
-266.92,,3.2769,6.3263,67.2273,24.4526,70.4474,21.9727,22.9221,14.9468,12.9756,0.4793,48.2234,33.7764,1.9027,7993.4551
-265.92,,3.2769,6.3372,67.4949,24.4526,70.4474,21.9727,21.9274,12.9575,12.9756,0.4812,47.9861,33.6546,1.9055,7993.0908
-264.92,,3.2769,6.3567,67.7879,24.4526,70.4474,18.9616,21.9274,12.9575,12.9756,0.4831,47.4074,33.2332,1.9107,7995.0083
-263.92,,3.2769,6.3824,68.1351,24.4526,70.4474,18.9616,21.9274,13.9522,11.9810,0.4831,46.8056,32.8492,1.9183,7995.2764
-262.92,,3.2769,6.4164,68.5294,24.4526,70.5231,20.9599,21.9274,13.9522,11.9810,0.4852,45.9607,32.1988,1.9277,7996.9058
-261.92,,3.2769,6.4507,68.8947,24.4526,70.5231,20.9599,22.9311,14.9468,12.9756,0.4891,45.0347,31.5030,1.9380,7998.2739
-260.92,,3.2769,6.4833,69.0466,24.4526,70.5231,21.9546,22.9311,14.9468,12.9756,0.4921,44.1956,30.7800,1.9478,8001.5430
-259.92,,3.2769,6.5086,68.9453,24.4526,70.5231,21.9546,23.9258,14.9468,12.9756,0.5004,43.5822,30.3520,1.9557,7996.8223
-258.92,,3.2769,6.5242,69.0140,24.4526,70.5988,22.9673,23.9258,14.9468,12.9756,0.5102,42.8993,29.8589,1.9609,7992.7266
-257.92,,3.2769,6.5325,68.9923,24.4526,70.5988,22.9673,21.9274,12.9575,11.9810,0.5077,42.3727,29.4891,1.9636,7986.8999
-256.92,,3.2769,6.5361,68.9851,24.4526,70.5988,17.9579,21.9274,12.9575,11.9810,0.5061,42.1586,29.2681,1.9648,7988.4868
-255.92,,3.2769,6.5361,68.9851,24.4526,70.6745,17.9579,19.9201,12.9575,9.9736,0.4962,42.1007,29.2180,1.9650,7986.5361
-254.92,,3.2769,6.5361,69.0176,24.4526,70.6745,16.9633,19.9201,12.9575,9.9736,0.4952,42.1007,29.3004,1.9650,7982.5371
-253.92,,3.2769,6.5350,68.9670,24.4526,70.6745,16.9633,20.9328,12.9575,9.9736,0.4992,41.9676,29.2482,1.9647,7978.5405
-252.92,,3.2769,6.5328,68.9743,24.4526,70.7502,19.9653,20.9328,12.9575,9.9736,0.5091,41.7303,30.7818,1.9641,7897.5225
-251.92,,3.2950,5.7086,43.2147,24.4526,70.7502,19.9653,20.9328,17.9579,10.9682,0.4537,7.2975,-10.0000,1.7906,6953.8096
-250.92,,3.2863,4.1858,-0.1374,24.4526,70.7502,39.9667,20.9328,17.9579,10.9682,0.3482,35.1331,58.8231,1.3253,5494.6606
-249.92,,3.2845,3.6180,-0.1374,24.4526,70.7502,39.9667,35.9158,31.9372,17.9760,0.2588,30.0752,67.6125,1.1170,4626.5894
-248.92,,3.2968,3.4361,-0.0723,24.4526,70.8259,39.9667,35.9158,31.9372,17.9760,0.1960,23.7905,71.3723,1.0468,3993.6995
-247.92,,3.2932,3.3807,-0.0904,24.4526,70.8259,39.9667,12.9395,14.9468,12.9847,0.1726,18.2176,73.5909,1.0271,3516.3123
-246.92,,3.2860,3.3709,-0.0687,24.4526,70.8259,25.9603,12.9395,14.9468,12.9847,0.1523,14.3287,74.7258,1.0253,3143.6904
-245.92,,3.2860,3.3601,-0.0723,24.4526,70.8259,25.9603,21.9274,20.9509,15.9777,0.1288,11.7245,76.0575,1.0227,2841.8081
-244.92,,3.2870,3.3391,-0.0832,24.4526,70.9016,25.9603,21.9274,20.9509,15.9777,0.1115,9.8380,77.2175,1.0163,2599.5076
-243.92,,3.2885,3.3283,-0.0977,24.4526,70.9016,25.9603,12.9395,16.9542,13.9703,0.0977,8.1076,78.0577,1.0121,2376.4255
-242.92,,3.2870,3.3257,-0.0687,24.4526,70.9016,14.9649,12.9395,16.9542,13.9703,0.0916,6.8403,78.7081,1.0115,2194.5422
-241.92,,3.2860,3.3210,-0.0543,24.4526,70.9016,14.9649,12.9395,16.9542,13.9703,0.0856,5.9954,79.4458,1.0106,2044.8956
-240.92,,3.2849,3.3124,-0.0326,24.4526,70.9016,13.9522,12.9395,16.9542,13.9703,0.0795,5.2199,79.9569,1.0086,1908.5906
-239.92,,3.2834,3.3087,-0.0072,24.4526,70.9016,13.9522,12.9395,14.9468,13.9703,0.0805,4.5313,80.4313,1.0076,1795.8927
-238.92,,3.2834,3.3077,-0.0181,24.4526,70.9016,12.9575,12.9395,14.9468,13.9703,0.0778,3.9352,80.7847,1.0071,1685.9231
-237.92,,3.2834,3.3051,-0.0253,24.4526,70.8259,12.9575,12.9395,14.9468,13.9703,0.0736,3.4722,81.1056,1.0065,1592.3381
-236.92,,3.2834,3.3015,-0.0145,24.4526,70.8259,14.9649,12.9395,14.9468,13.9703,0.0706,3.1076,81.4172,1.0057,1508.6202
-235.92,,3.2823,3.2993,-0.0253,24.4526,70.7502,14.9649,13.9341,15.9596,13.9703,0.0697,2.7778,81.7003,1.0051,1430.7188
-234.92,,3.2813,3.2979,-0.0253,24.4526,70.7502,14.9649,13.9341,15.9596,13.9703,0.0715,2.4479,81.7915,1.0051,1361.6869
-233.92,,3.2813,3.2968,-0.0434,24.4526,70.7502,14.9649,13.9341,15.9596,13.9703,0.0706,2.2164,82.0358,1.0046,1298.7656
-232.92,,3.2813,3.2957,-0.0362,24.4526,70.6745,15.9686,13.9341,15.9596,13.9703,0.0686,2.0255,82.3155,1.0043,1240.1335
-231.92,,3.2813,3.2943,-0.0543,24.4526,70.5988,15.9686,13.9341,15.9596,12.9756,0.0686,1.8345,82.4300,1.0039,1186.1719
-230.92,,3.2813,3.2932,-0.0253,24.4526,70.5988,15.9686,13.9341,15.9596,12.9756,0.0686,1.6609,82.5478,1.0036,1135.1907
-229.92,,3.2798,3.2921,-0.0181,24.4526,70.5988,15.9686,12.9395,16.9542,12.9756,0.0706,1.5046,82.6338,1.0036,1091.0427
-228.92,,3.2798,3.2907,0.0036,24.4526,70.4979,14.9649,12.9395,16.9542,12.9756,0.0706,1.3715,82.8108,1.0032,1049.0973
-227.92,,3.2798,3.2896,0.0217,24.4526,70.4979,14.9649,12.9395,15.9596,12.9756,0.0686,1.2732,82.9616,1.0030,1009.2394
-226.92,,3.2798,3.2896,0.0109,24.4526,70.4222,15.9686,12.9395,15.9596,12.9756,0.0676,1.1748,83.0262,1.0029,972.9928
-225.92,,3.2798,3.2885,0.0072,24.4526,70.3212,15.9686,13.9341,15.9596,12.9756,0.0686,1.0822,83.1864,1.0026,937.6275
-224.92,,3.2798,3.2870,0.0289,24.4526,70.3212,14.9649,13.9341,15.9596,12.9756,0.0697,1.0012,83.2124,1.0023,907.4250
-223.92,,3.2798,3.2870,-0.0109,24.4526,70.2455,14.9649,13.9341,14.9468,11.9810,0.0690,0.9086,83.2694,1.0021,876.2850
-222.92,,3.2787,3.2870,-0.0289,24.4526,70.2455,15.9686,13.9341,14.9468,11.9810,0.0676,0.8507,83.2241,1.0022,848.9156
-221.92,,3.2787,3.2870,-0.0181,24.4526,70.1698,15.9686,13.9341,16.9542,12.9756,0.0663,0.7928,83.3183,1.0025,822.1781
-220.92,,3.2787,3.2860,-0.0072,24.4526,70.0689,14.9649,13.9341,16.9542,12.9756,0.0656,0.7350,83.3400,1.0022,795.8044
-219.92,,3.2787,3.2849,-0.0289,24.4526,70.0689,14.9649,13.9341,15.9596,12.9756,0.0656,0.6771,83.3645,1.0019,772.1691
-218.92,,3.2776,3.2849,0.0000,24.4526,69.9672,14.9649,13.9341,15.9596,12.9756,0.0657,0.6192,83.2930,1.0019,749.5762
-217.92,,3.2776,3.2849,0.0036,24.4526,69.9672,14.9649,13.9341,15.9596,12.9756,0.0646,0.5961,83.4016,1.0021,728.0053
-216.92,,3.2776,3.2849,-0.0072,24.4526,69.8897,14.9649,13.9341,15.9596,12.9756,0.0626,0.5613,83.5671,1.0021,707.1131
-215.92,,3.2776,3.2849,0.0036,24.4526,69.7863,14.9649,12.9395,15.9596,13.9703,0.0626,0.5382,83.6711,1.0021,688.4522
-214.92,,3.2776,3.2834,0.0217,24.4526,69.7863,13.9522,12.9395,15.9596,13.9703,0.0626,0.5035,83.6736,1.0017,669.1641
-213.92,,3.2776,3.2834,0.0072,24.4526,69.7088,13.9522,13.9341,15.9596,11.9900,0.0627,0.4630,83.5264,1.0017,652.3697
-212.92,,3.2776,3.2834,0.0072,24.4526,69.7088,14.9468,13.9341,15.9596,11.9900,0.0626,0.4225,83.4158,1.0017,635.1909
-211.92,,3.2776,3.2834,0.0072,24.4526,69.6055,14.9468,12.9395,14.9468,12.9756,0.0616,0.4051,83.6903,1.0017,618.2944
-210.92,,3.2776,3.2834,0.0036,24.4526,69.5022,13.9522,12.9395,14.9468,12.9756,0.0616,0.3877,83.5790,1.0017,603.0319
-209.92,,3.2776,3.2834,-0.0072,24.4526,69.5022,13.9522,13.9341,15.9596,12.9756,0.0616,0.3646,83.5826,1.0017,588.2747
-208.92,,3.2776,3.2823,0.0253,24.4526,69.4246,14.9649,13.9341,15.9596,12.9756,0.0616,0.3299,83.2909,1.0014,574.1775
-207.92,,3.2776,3.2823,0.0217,24.4526,69.4246,14.9649,13.9341,15.9596,11.9810,0.0616,0.3067,83.1225,1.0014,560.7310
-206.92,,3.2776,3.2823,0.0470,24.4526,69.3213,13.9522,13.9341,15.9596,11.9810,0.0616,0.3067,83.5459,1.0014,547.4325
-205.92,,3.2762,3.2823,0.0470,24.4526,69.2179,13.9522,12.9395,15.9596,11.9810,0.0610,0.2893,83.5352,1.0017,534.1116
-204.92,,3.2762,3.2813,0.0543,24.4526,69.2179,13.9522,12.9395,15.9596,11.9810,0.0616,0.2720,83.4812,1.0015,523.0359
-203.92,,3.2762,3.2813,0.0109,24.4526,69.1405,13.9522,12.9395,14.9468,11.9810,0.0616,0.2720,83.9055,1.0015,510.4809
-202.92,,3.2762,3.2798,0.0181,24.4526,69.1405,14.9649,12.9395,14.9468,11.9810,0.0616,0.2488,83.6111,1.0013,499.2891
-201.92,,3.2762,3.2798,0.0181,24.4526,69.0371,14.9649,12.9395,15.9596,11.9810,0.0606,0.2141,83.0882,1.0011,487.9416
-200.92,,3.2762,3.2798,-0.0109,24.4526,68.9353,15.9686,12.9395,15.9596,11.9810,0.0606,0.2141,83.2100,1.0011,477.3412
-199.92,,3.2751,3.2798,-0.0362,24.4526,68.9353,15.9686,12.9395,15.9596,10.9682,0.0606,0.1910,82.6732,1.0014,467.4741
-198.92,,3.2751,3.2798,-0.0181,24.4526,68.8596,15.9686,12.9395,15.9596,10.9682,0.0616,0.1910,83.0909,1.0014,457.6209
-197.92,,3.2751,3.2798,-0.0253,24.4526,68.8596,15.9686,13.9341,15.9596,11.9810,0.0616,0.1910,83.4983,1.0014,447.9422
-196.92,,3.2751,3.2798,-0.0289,24.4526,68.7587,13.9522,13.9341,15.9596,11.9810,0.0616,0.1736,83.3684,1.0014,438.4931
-195.92,,3.2751,3.2798,-0.0072,24.4526,68.6578,13.9522,12.9395,13.9522,11.9810,0.0616,0.1563,83.0560,1.0014,429.4744
-194.92,,3.2751,3.2798,-0.0145,24.4526,68.6578,13.9522,12.9395,13.9522,11.9810,0.0596,0.1331,82.1895,1.0014,421.1203
-193.92,,3.2751,3.2798,-0.0289,24.4526,68.5820,13.9522,13.9341,14.9468,10.9682,0.0596,0.1331,82.0322,1.0014,412.4138
-192.92,,3.2751,3.2798,-0.0181,24.4526,68.5820,14.9649,13.9341,14.9468,10.9682,0.0606,0.1331,82.4419,1.0014,403.8328
-191.92,,3.2751,3.2798,0.0181,24.4526,68.4811,14.9649,12.9395,13.9522,11.9810,0.0616,0.1331,82.8251,1.0014,395.9213
-190.92,,3.2751,3.2798,0.0109,24.4526,68.3802,14.9649,12.9395,13.9522,11.9810,0.0616,0.1157,82.0449,1.0014,387.7875
-189.92,,3.2751,3.2798,0.0000,24.4526,68.3802,14.9649,12.9395,13.9522,10.9682,0.0616,0.0984,81.1509,1.0014,380.4609
-188.92,,3.2751,3.2798,-0.0109,24.4526,68.3045,13.9522,12.9395,13.9522,10.9682,0.0606,0.0984,81.5214,1.0014,373.0763
-187.92,,3.2751,3.2798,0.0000,24.4526,68.3045,13.9522,12.9395,13.9522,10.9682,0.0606,0.1157,83.1083,1.0014,365.8528
-186.92,,3.2751,3.2798,-0.0109,24.4526,68.2035,13.9522,12.9395,13.9522,10.9682,0.0616,0.0984,82.1844,1.0014,358.8431
-185.92,,3.2751,3.2798,-0.0145,24.4526,68.1279,13.9522,13.9341,14.9468,11.9810,0.0616,0.0984,82.5163,1.0014,351.9966
-184.92,,3.2751,3.2798,-0.0253,24.4526,68.1279,14.9649,13.9341,14.9468,11.9810,0.0606,0.0752,80.8633,1.0014,345.4303
-183.92,,3.2751,3.2798,-0.0434,24.4526,68.0269,14.9649,12.9395,13.9522,10.9682,0.0606,0.0752,80.8482,1.0014,338.8603
-182.92,,3.2751,3.2798,-0.0181,24.4526,68.0269,13.9522,12.9395,13.9522,10.9682,0.0616,0.0752,81.2530,1.0014,332.3578
-181.92,,3.2751,3.2798,0.0181,24.4526,67.9512,13.9522,12.9395,12.9575,10.9682,0.0614,0.0752,81.6416,1.0014,326.1010
-180.92,,3.2751,3.2798,0.0217,24.4526,67.8755,15.9686,12.9395,12.9575,10.9682,0.0606,0.0579,79.7198,1.0014,320.0063
-179.92,,3.2751,3.2798,0.0289,24.4526,67.7998,15.9686,12.9395,11.9538,10.9682,0.0606,0.0579,79.9158,1.0014,314.1150
-178.92,,3.2751,3.2798,0.0398,24.4526,67.7998,15.9686,12.9395,11.9538,10.9682,0.0616,0.0579,80.3384,1.0014,307.9247
-177.92,,3.2751,3.2798,0.0398,24.4526,67.7241,15.9686,11.9448,11.9538,9.9736,0.0616,0.0579,80.7383,1.0014,302.2659
-176.92,,3.2751,3.2798,0.0651,24.4526,67.6231,15.9686,11.9448,11.9538,9.9736,0.0616,0.0579,81.1418,1.0014,296.6606
-175.92,,3.2751,3.2798,0.0543,24.4526,67.6231,15.9686,11.9448,11.9538,9.9736,0.0616,0.0405,77.9968,1.0014,291.1613
-174.92,,3.2751,3.2787,0.0434,24.4526,67.5474,14.9649,11.9448,11.9538,9.9736,0.0616,0.0579,80.4427,1.0012,286.0969
-173.92,,3.2751,3.2787,0.0253,24.4526,67.5474,14.9649,11.9448,11.9538,9.9736,0.0616,0.0405,81.7311,1.0011,280.4925
-172.92,,3.2751,3.2787,0.0181,24.4526,67.4465,14.9649,11.9448,11.9538,9.9736,0.0616,0.0405,79.2596,1.0011,275.3438
-171.92,,3.2751,3.2787,0.0036,24.4526,67.3708,14.9649,11.9448,11.9538,9.9736,0.0616,0.0405,79.6601,1.0011,270.3169
-170.92,,3.2751,3.2787,0.0000,24.4526,67.3708,13.9522,11.9448,11.9538,9.9736,0.0616,0.0174,69.6987,1.0011,265.1297
-169.92,,3.2751,3.2787,0.0000,24.4526,67.2698,13.9522,11.9448,10.9592,8.9789,0.0616,0.0174,70.2081,1.0011,260.1516
-168.92,,3.2751,3.2787,0.0289,24.4526,67.2698,15.9686,11.9448,10.9592,8.9789,0.0616,0.0174,70.8195,1.0011,255.5072
-167.92,,3.2751,3.2787,0.0109,24.4526,67.1942,15.9686,11.9448,10.9592,8.9789,0.0616,0.0174,71.4001,1.0011,250.6228
-166.92,,3.2751,3.2787,0.0181,24.4526,67.0932,14.9649,11.9448,10.9592,8.9789,0.0626,0.0174,71.9970,1.0011,245.7787
-165.92,,3.2751,3.2787,0.0362,24.4526,67.0932,14.9649,11.9448,10.9592,8.9789,0.0617,0.0000,-10.0000,1.0011,241.0884
-164.92,,3.2751,3.2787,0.0000,24.4526,67.0175,14.9649,11.9448,10.9592,8.9789,0.0626,0.0000,-10.0000,1.0011,236.3841
-163.92,,3.2751,3.2787,0.0109,24.4526,67.0175,14.9649,12.9395,10.9592,9.9736,0.0616,0.0000,-10.0000,1.0011,231.7669
-162.92,,3.2751,3.2787,-0.0181,24.4526,66.9418,16.9723,12.9395,10.9592,9.9736,0.0626,0.0000,-10.0000,1.0011,227.3737
-161.92,,3.2751,3.2787,-0.0145,24.4526,66.8661,16.9723,12.9395,11.9538,8.9789,0.0616,0.0000,-10.0000,1.0011,222.8513
-160.92,,3.2751,3.2787,0.0036,24.4526,66.7904,16.9723,12.9395,11.9538,8.9789,0.0616,-0.0174,-10.0000,1.0011,218.4394
-159.92,,3.2751,3.2787,0.0253,24.4526,66.7904,16.9723,12.9395,10.9592,9.9736,0.0626,-0.0174,-10.0000,1.0011,213.9919
-158.92,,3.2751,3.2787,0.0289,24.4526,66.7147,15.9686,12.9395,10.9592,9.9736,0.0626,-0.0174,-10.0000,1.0011,209.4497
